id,company_name,update_day,year_change_percent
1327,LX,2018,1279.3103642671852
27,HLG,2018,507.21090676458067
870,XNET,2018,310.1562591677068
1173,IDEX,2018,286.44069029455505
1295,HUSN,2018,258.2608761994735
1197,BGNE,2018,233.72774182258348
1073,DQ,2018,207.7908862511177
716,HTHT,2018,192.72251680076613
616,YY,2018,191.05047927847173
1352,UTSI,2018,188.71794752663962
