id,company_name,update_day,year_change_percent
831,GIGM,2016,235.555562325466
965,ANTE,2016,118.80000305175781
878,TCOM,2016,98.05561695850726
235,NCTY,2016,92.7152417705484
1279,NTES,2016,70.42849564948271
803,HIHO,2016,65.94202679462028
1133,TAL,2016,62.07268171200137
188,AACG,2016,53.75302006479905
585,TKAT,2016,51.35134682331412
1214,ZNH,2016,50.60606208229788
