date,date,OPEN,HIGH,LOW,CLOSE,VOLUME
2014-12-31,2014-12-31,19.827999114990234,19.895999908447266,20.013999938964844,19.649999618530273,854500
2015-01-02,2015-01-02,19.761999130249023,19.964000701904297,20.145999908447266,19.3700008392334,1635000
2015-01-05,2015-01-05,19.8799991607666,19.790000915527344,20.197999954223633,19.68600082397461,1051000
2015-01-06,2015-01-06,20.219999313354492,19.959999084472656,20.496000289916992,19.724000930786133,2099500
2015-01-07,2015-01-07,20.52400016784668,20.395999908447266,21.29400062561035,20.341999053955078,3240500
2015-01-08,2015-01-08,20.625999450683594,20.577999114990234,20.99799919128418,20.525999069213867,2096500
2015-01-09,2015-01-09,20.715999603271484,20.61400032043457,20.95400047302246,20.445999145507812,1509000
2015-01-12,2015-01-12,20.802000045776367,20.917999267578125,20.97800064086914,20.527999877929688,2335000
2015-01-13,2015-01-13,20.974000930786133,20.881999969482422,21.29800033569336,20.72599983215332,1941000
2015-01-14,2015-01-14,20.972000122070312,20.746000289916992,21.393999099731445,20.65999984741211,2212500
2015-01-15,2015-01-15,21.34000015258789,21.121999740600586,21.579999923706055,20.93199920654297,2840500
2015-01-16,2015-01-16,21.739999771118164,21.31399917602539,22.163999557495117,21.275999069213867,3740500
2015-01-20,2015-01-20,22.214000701904297,21.941999435424805,22.68199920654297,21.802000045776367,2732500
2015-01-21,2015-01-21,22.47800064086914,22.26799964904785,22.554000854492188,22.100000381469727,1493000
2015-01-22,2015-01-22,22.374000549316406,22.77400016784668,22.77400016784668,22.0,2700000
2015-01-23,2015-01-23,22.579999923706055,22.381999969482422,22.917999267578125,22.381999969482422,1809500
2015-01-26,2015-01-26,22.211999893188477,22.59600067138672,22.753999710083008,21.95599937438965,4037000
2015-01-27,2015-01-27,22.031999588012695,22.058000564575195,22.215999603271484,21.81999969482422,2156500
2015-01-28,2015-01-28,21.719999313354492,22.152000427246094,22.3700008392334,21.586000442504883,1834000
2015-01-29,2015-01-29,21.833999633789062,21.691999435424805,22.091999053955078,21.461999893188477,1802500
2015-01-30,2015-01-30,21.850000381469727,21.673999786376953,21.983999252319336,21.450000762939453,1655000
2015-02-02,2015-02-02,22.577999114990234,21.908000946044922,22.649999618530273,21.5939998626709,1772500
2015-02-03,2015-02-03,22.961999893188477,22.472000122070312,22.974000930786133,22.200000762939453,1898000
2015-02-04,2015-02-04,23.305999755859375,22.97800064086914,23.694000244140625,22.93000030517578,2487500
2015-02-05,2015-02-05,23.176000595092773,23.253999710083008,23.261999130249023,22.851999282836914,1821500
2015-02-06,2015-02-06,22.327999114990234,23.270000457763672,23.270000457763672,22.308000564575195,2160500
2015-02-09,2015-02-09,21.38800048828125,22.02199935913086,22.02199935913086,21.128000259399414,4344500
2015-02-10,2015-02-10,22.969999313354492,22.083999633789062,23.246000289916992,21.865999221801758,6610500
2015-02-11,2015-02-11,23.214000701904297,22.790000915527344,23.336000442504883,22.739999771118164,3274500
2015-02-12,2015-02-12,22.695999145507812,23.389999389648438,23.489999771118164,22.371999740600586,2405500
2015-02-13,2015-02-13,22.597999572753906,22.719999313354492,22.871999740600586,22.384000778198242,1657500
2015-02-17,2015-02-17,23.00200080871582,22.600000381469727,23.025999069213867,22.356000900268555,1207000
2015-02-18,2015-02-18,22.99799919128418,23.02400016784668,23.055999755859375,22.736000061035156,676000
2015-02-19,2015-02-19,22.1200008392334,23.06599998474121,23.11400032043457,22.086000442504883,1621500
2015-02-20,2015-02-20,22.016000747680664,22.197999954223633,22.197999954223633,21.68600082397461,1137500
2015-02-23,2015-02-23,22.329999923706055,22.11199951171875,22.399999618530273,21.874000549316406,2083000
2015-02-24,2015-02-24,21.90999984741211,22.239999771118164,22.25,21.40399932861328,2386500
2015-02-25,2015-02-25,20.395999908447266,21.93400001525879,21.965999603271484,20.336000442504883,2804500
2015-02-26,2015-02-26,20.947999954223633,20.399999618530273,21.4060001373291,20.399999618530273,3415500
2015-02-27,2015-02-27,20.007999420166016,21.062000274658203,21.20400047302246,19.76799964904785,3519000
2015-03-02,2015-03-02,19.420000076293945,20.239999771118164,20.351999282836914,19.32200050354004,5135500
2015-03-03,2015-03-03,19.256000518798828,19.239999771118164,19.73200035095215,19.058000564575195,4445000
2015-03-04,2015-03-04,19.408000946044922,19.030000686645508,19.56599998474121,19.030000686645508,3465000
2015-03-05,2015-03-05,20.219999313354492,19.56999969482422,20.277999877929688,19.513999938964844,2477500
2015-03-06,2015-03-06,20.152000427246094,20.332000732421875,20.554000854492188,20.0,1942500
2015-03-09,2015-03-09,20.00200080871582,20.13800048828125,20.326000213623047,19.97800064086914,2723500
2015-03-10,2015-03-10,19.898000717163086,19.959999084472656,20.110000610351562,19.6299991607666,1827500
2015-03-11,2015-03-11,19.493999481201172,19.847999572753906,19.847999572753906,19.465999603271484,1491500
2015-03-12,2015-03-12,18.965999603271484,19.667999267578125,19.667999267578125,18.836000442504883,2578500
2015-03-13,2015-03-13,19.145999908447266,18.854000091552734,19.422000885009766,18.833999633789062,2755500
2015-03-16,2015-03-16,19.860000610351562,19.399999618530273,19.945999145507812,19.305999755859375,2928000
2015-03-17,2015-03-17,19.90399932861328,19.875999450683594,20.121999740600586,19.600000381469727,1706000
2015-03-18,2015-03-18,20.020000457763672,19.944000244140625,20.423999786376953,19.82200050354004,2785500
2015-03-19,2015-03-19,19.63599967956543,20.1200008392334,20.173999786376953,19.43400001525879,2359000
2015-03-20,2015-03-20,20.134000778198242,19.658000946044922,20.3700008392334,19.601999282836914,2458000
2015-03-23,2015-03-23,20.77400016784668,20.350000381469727,20.895999908447266,20.308000564575195,2018500
2015-03-24,2015-03-24,20.530000686645508,20.628000259399414,20.878000259399414,20.408000946044922,1827500
2015-03-25,2015-03-25,19.989999771118164,20.558000564575195,20.79400062561035,19.88599967956543,1842000
2015-03-26,2015-03-26,20.29199981689453,20.016000747680664,20.47599983215332,19.75200080871582,1778500
2015-03-27,2015-03-27,20.766000747680664,20.408000946044922,20.945999145507812,20.29199981689453,2555500
2015-03-30,2015-03-30,21.003999710083008,20.799999237060547,21.118000030517578,20.510000228881836,1772500
2015-03-31,2015-03-31,21.059999465942383,20.770000457763672,21.468000411987305,20.6299991607666,4246500
2015-04-01,2015-04-01,21.41200065612793,20.945999145507812,21.642000198364258,20.945999145507812,1771500
2015-04-02,2015-04-02,22.302000045776367,21.576000213623047,22.351999282836914,21.440000534057617,5240000
2015-04-06,2015-04-06,22.214000701904297,22.20199966430664,22.399999618530273,21.826000213623047,2523500
2015-04-07,2015-04-07,22.399999618530273,22.200000762939453,23.288000106811523,21.979999542236328,4078500
2015-04-08,2015-04-08,23.408000946044922,22.72599983215332,24.200000762939453,22.72599983215332,6599000
2015-04-09,2015-04-09,24.030000686645508,23.902000427246094,24.13800048828125,23.31399917602539,3785500
2015-04-10,2015-04-10,23.760000228881836,23.8799991607666,24.559999465942383,23.68199920654297,4443500
2015-04-13,2015-04-13,23.56399917602539,23.700000762939453,23.865999221801758,23.365999221801758,1787000
2015-04-14,2015-04-14,23.299999237060547,23.51799964904785,23.59600067138672,22.70400047302246,3474500
2015-04-15,2015-04-15,23.148000717163086,23.395999908447266,23.600000381469727,22.965999603271484,2091000
2015-04-16,2015-04-16,23.24799919128418,23.200000762939453,23.474000930786133,22.878000259399414,3989500
2015-04-17,2015-04-17,22.535999298095703,22.922000885009766,23.246000289916992,22.121999740600586,3681500
2015-04-20,2015-04-20,22.784000396728516,22.799999237060547,22.860000610351562,22.399999618530273,1384000
2015-04-21,2015-04-21,23.04599952697754,22.989999771118164,23.329999923706055,22.916000366210938,1461000
2015-04-22,2015-04-22,22.92799949645996,23.242000579833984,23.31399917602539,22.488000869750977,3298500
2015-04-23,2015-04-23,23.785999298095703,22.878000259399414,23.79199981689453,22.742000579833984,3760000
