date,date,OPEN,HIGH,LOW,CLOSE,VOLUME
2021-03-11,2021-03-11,8.800000190734863,9.5,9.899999618530273,8.0,3293200.0
2021-03-12,2021-03-12,7.579999923706055,8.130000114440918,8.449999809265137,7.570000171661377,1029900.0
2021-03-15,2021-03-15,7.53000020980835,7.360000133514404,8.0,7.269999980926514,495600.0
2021-03-16,2021-03-16,7.260000228881836,7.389999866485596,7.489999771118164,7.099999904632568,309600.0
2021-03-17,2021-03-17,7.130000114440918,7.090000152587891,7.260000228881836,7.050000190734863,191900.0
2021-03-18,2021-03-18,7.0,7.099999904632568,7.349999904632568,6.880000114440918,196800.0
2021-03-19,2021-03-19,6.809999942779541,6.920000076293945,7.0,6.53000020980835,152400.0
2021-03-22,2021-03-22,6.659999847412109,6.690000057220459,6.699999809265137,6.480000019073486,103000.0
2021-03-23,2021-03-23,6.409999847412109,6.300000190734863,6.519999980926514,6.300000190734863,79000.0
2021-03-24,2021-03-24,6.880000114440918,6.300000190734863,6.880000114440918,6.300000190734863,96600.0
2021-03-25,2021-03-25,6.420000076293945,6.420000076293945,6.599999904632568,6.309999942779541,68000.0
2021-03-26,2021-03-26,6.570000171661377,6.659999847412109,8.399999618530273,6.519999980926514,3087300.0
2021-03-29,2021-03-29,6.610000133514404,6.590000152587891,7.449999809265137,6.420000076293945,595200.0
2021-03-30,2021-03-30,7.119999885559082,6.690000057220459,7.25,6.65500020980835,122100.0
2021-03-31,2021-03-31,7.0,6.920000076293945,7.429999828338623,6.699999809265137,312300.0
2021-04-01,2021-04-01,6.920000076293945,6.880000114440918,6.994999885559082,6.71999979019165,96000.0
2021-04-05,2021-04-05,7.039999961853027,6.840000152587891,7.139999866485596,6.730000019073486,125200.0
2021-04-06,2021-04-06,7.139999866485596,7.28000020980835,7.5,7.0,430500.0
2021-04-07,2021-04-07,7.650000095367432,7.130000114440918,7.650000095367432,7.130000114440918,442000.0
2021-04-08,2021-04-08,7.760000228881836,7.53000020980835,7.980000019073486,7.53000020980835,316500.0
2021-04-09,2021-04-09,7.349999904632568,7.639999866485596,7.869999885559082,7.070000171661377,471200.0
2021-04-12,2021-04-12,7.159999847412109,7.340000152587891,7.690000057220459,7.039999961853027,333400.0
2021-04-13,2021-04-13,7.239999771118164,7.090000152587891,7.349999904632568,7.090000152587891,209800.0
2021-04-14,2021-04-14,7.260000228881836,7.159999847412109,7.389999866485596,7.054999828338623,200400.0
2021-04-15,2021-04-15,6.960000038146973,7.099999904632568,7.28000020980835,6.840000152587891,191200.0
2021-04-16,2021-04-16,6.420000076293945,6.889999866485596,6.960000038146973,6.190000057220459,304300.0
2021-04-19,2021-04-19,6.5,6.369999885559082,6.809999942779541,6.309999942779541,1116400.0
2021-04-20,2021-04-20,6.289999961853027,6.559999942779541,6.559999942779541,6.239999771118164,146200.0
