date,date,OPEN,HIGH,LOW,CLOSE,VOLUME
2020-01-31,2020-01-31,10.119999885559082,10.989999771118164,11.199999809265137,9.65999984741211,107400.0
2020-02-03,2020-02-03,10.619999885559082,10.09000015258789,10.90999984741211,10.09000015258789,39200.0
2020-02-04,2020-02-04,10.640000343322754,10.62399959564209,10.892999649047852,9.842000007629395,31300.0
2020-02-05,2020-02-05,10.0,10.600000381469727,10.600000381469727,9.800000190734863,44600.0
2020-02-06,2020-02-06,10.010000228881836,10.149999618530273,10.25,9.800000190734863,23700.0
2020-02-07,2020-02-07,9.819999694824219,10.010000228881836,10.010000228881836,9.800000190734863,18200.0
2020-02-10,2020-02-10,9.949999809265137,10.40999984741211,10.40999984741211,9.930000305175781,4400.0
2020-02-11,2020-02-11,9.9399995803833,10.5,10.5,9.75,9400.0
2020-02-12,2020-02-12,9.649999618530273,9.699999809265137,9.699999809265137,8.859999656677246,9600.0
2020-02-13,2020-02-13,9.899999618530273,9.970000267028809,9.970000267028809,9.899999618530273,6500.0
2020-02-14,2020-02-14,9.699999809265137,9.899999618530273,9.899999618530273,9.699999809265137,2900.0
2020-02-18,2020-02-18,9.550000190734863,9.539999961853027,9.59000015258789,9.539999961853027,1900.0
2020-02-19,2020-02-19,9.600000381469727,9.550000190734863,9.609999656677246,9.5,6000.0
2020-02-20,2020-02-20,9.4350004196167,9.496999740600586,9.496999740600586,9.399999618530273,7300.0
2020-02-21,2020-02-21,9.65999984741211,9.649999618530273,9.75,9.625,3000.0
2020-02-24,2020-02-24,9.449999809265137,9.449999809265137,9.449999809265137,9.449999809265137,2200.0
2020-02-25,2020-02-25,10.479999542236328,9.460000038146973,10.5600004196167,9.449999809265137,21800.0
2020-02-26,2020-02-26,10.001999855041504,10.479999542236328,10.600000381469727,9.899999618530273,22000.0
2020-02-27,2020-02-27,9.869999885559082,12.0,12.0,9.270000457763672,62100.0
2020-02-28,2020-02-28,8.5,9.800000190734863,10.0,8.1899995803833,8400.0
2020-03-02,2020-03-02,9.84000015258789,8.75,9.84000015258789,8.75,7000.0
2020-03-03,2020-03-03,9.25,9.84000015258789,9.84000015258789,8.90999984741211,2400.0
2020-03-04,2020-03-04,9.390000343322754,9.239999771118164,9.390000343322754,9.239999771118164,1400.0
2020-03-05,2020-03-05,9.390000343322754,9.369999885559082,9.390000343322754,9.369999885559082,1100.0
2020-03-06,2020-03-06,8.968000411987305,8.520000457763672,8.968000411987305,8.239999771118164,2300.0
2020-03-09,2020-03-09,8.5,8.5,8.5,8.5,1000.0
2020-03-10,2020-03-10,8.5,8.5,8.730999946594238,8.5,1700.0
2020-03-11,2020-03-11,8.5,8.5,8.5,8.5,0.0
2020-03-12,2020-03-12,7.070000171661377,8.34000015258789,8.34000015258789,6.519999980926514,12200.0
2020-03-13,2020-03-13,7.349999904632568,6.940999984741211,7.349999904632568,6.940999984741211,4800.0
2020-03-16,2020-03-16,7.349999904632568,7.349999904632568,7.349999904632568,7.349999904632568,500.0
2020-03-17,2020-03-17,7.349999904632568,7.349999904632568,7.349999904632568,7.349999904632568,0.0
2020-03-19,2020-03-19,7.300000190734863,5.21999979019165,7.340000152587891,5.21999979019165,1200.0
2020-03-20,2020-03-20,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,0.0
