date,date,OPEN,HIGH,LOW,CLOSE,VOLUME
2014-12-31,2014-12-31,23.399999618530273,21.1200008392334,23.520000457763672,21.0,7367
2015-01-02,2015-01-02,22.920000076293945,23.040000915527344,23.219999313354492,21.299999237060547,11883
2015-01-05,2015-01-05,22.6200008392334,22.799999237060547,22.799999237060547,21.0,18367
2015-01-06,2015-01-06,23.520000457763672,22.260000228881836,23.760000228881836,21.600000381469727,9300
2015-01-07,2015-01-07,22.739999771118164,23.399999618530273,24.0,22.5,12650
2015-01-08,2015-01-08,22.200000762939453,23.760000228881836,24.059999465942383,21.479999542236328,6417
2015-01-09,2015-01-09,21.600000381469727,22.020000457763672,22.979999542236328,21.540000915527344,3367
2015-01-12,2015-01-12,22.079999923706055,21.600000381469727,22.079999923706055,21.600000381469727,133
2015-01-13,2015-01-13,22.079999923706055,21.540000915527344,23.15999984741211,21.299999237060547,1600
2015-01-14,2015-01-14,23.040000915527344,22.739999771118164,23.100000381469727,22.3799991607666,3350
2015-01-15,2015-01-15,22.31999969482422,23.100000381469727,23.100000381469727,21.719999313354492,2433
2015-01-16,2015-01-16,22.139999389648438,21.65999984741211,22.68000030517578,20.520000457763672,8617
2015-01-20,2015-01-20,21.84000015258789,21.0,22.200000762939453,21.0,1783
2015-01-21,2015-01-21,20.940000534057617,21.1200008392334,21.420000076293945,20.639999389648438,1183
2015-01-22,2015-01-22,21.84000015258789,21.420000076293945,22.5,21.1200008392334,1683
2015-01-23,2015-01-23,22.559999465942383,21.479999542236328,22.559999465942383,21.479999542236328,1800
2015-01-26,2015-01-26,22.860000610351562,22.739999771118164,23.15999984741211,22.200000762939453,983
2015-01-27,2015-01-27,22.6200008392334,22.31999969482422,23.100000381469727,22.31999969482422,1983
2015-01-28,2015-01-28,21.479999542236328,21.899999618530273,21.899999618530273,21.0,1917
2015-01-29,2015-01-29,21.18000030517578,20.639999389648438,21.780000686645508,20.639999389648438,1000
2015-01-30,2015-01-30,21.600000381469727,21.0,22.020000457763672,21.0,2400
2015-02-02,2015-02-02,20.940000534057617,21.360000610351562,21.479999542236328,20.280000686645508,2300
2015-02-03,2015-02-03,20.700000762939453,20.940000534057617,21.299999237060547,20.700000762939453,2850
2015-02-04,2015-02-04,21.420000076293945,21.0,22.31999969482422,21.0,650
2015-02-05,2015-02-05,21.0,21.0,21.420000076293945,20.81999969482422,733
2015-02-06,2015-02-06,20.760000228881836,20.760000228881836,21.420000076293945,20.639999389648438,1250
2015-02-09,2015-02-09,21.299999237060547,20.579999923706055,22.3799991607666,20.34000015258789,783
2015-02-10,2015-02-10,21.18000030517578,21.0,21.540000915527344,20.459999084472656,767
2015-02-11,2015-02-11,18.959999084472656,20.81999969482422,21.600000381469727,17.459999084472656,14100
2015-02-12,2015-02-12,20.040000915527344,18.899999618530273,21.059999465942383,18.059999465942383,13500
2015-02-13,2015-02-13,20.520000457763672,19.31999969482422,20.579999923706055,19.31999969482422,800
2015-02-17,2015-02-17,20.15999984741211,20.520000457763672,20.520000457763672,19.559999465942383,1350
2015-02-18,2015-02-18,20.15999984741211,20.399999618530273,20.579999923706055,19.440000534057617,767
2015-02-19,2015-02-19,19.979999542236328,19.559999465942383,20.100000381469727,19.139999389648438,2067
2015-02-20,2015-02-20,19.920000076293945,19.139999389648438,20.34000015258789,19.139999389648438,267
2015-02-23,2015-02-23,20.34000015258789,19.440000534057617,20.34000015258789,19.200000762939453,733
2015-02-24,2015-02-24,20.219999313354492,19.979999542236328,20.399999618530273,19.799999237060547,1167
2015-02-25,2015-02-25,20.459999084472656,19.979999542236328,20.459999084472656,19.979999542236328,200
2015-02-26,2015-02-26,20.399999618530273,20.100000381469727,20.459999084472656,19.739999771118164,533
2015-02-27,2015-02-27,19.979999542236328,19.31999969482422,20.399999618530273,19.31999969482422,383
2015-03-02,2015-03-02,20.219999313354492,19.920000076293945,20.280000686645508,19.079999923706055,633
2015-03-03,2015-03-03,20.100000381469727,18.84000015258789,20.219999313354492,18.84000015258789,1017
2015-03-04,2015-03-04,19.799999237060547,20.15999984741211,20.15999984741211,18.899999618530273,1400
2015-03-05,2015-03-05,19.6200008392334,19.6200008392334,19.6200008392334,18.84000015258789,1450
2015-03-06,2015-03-06,20.639999389648438,19.260000228881836,20.700000762939453,19.200000762939453,9367
2015-03-09,2015-03-09,20.639999389648438,21.0,21.0,19.739999771118164,3900
2015-03-10,2015-03-10,21.0,20.8799991607666,21.0,19.979999542236328,1950
2015-03-11,2015-03-11,21.0,20.8799991607666,21.360000610351562,19.200000762939453,1983
2015-03-12,2015-03-12,20.940000534057617,21.479999542236328,21.600000381469727,19.260000228881836,1233
2015-03-13,2015-03-13,21.0,21.18000030517578,21.600000381469727,20.040000915527344,2300
2015-03-16,2015-03-16,21.600000381469727,21.420000076293945,21.719999313354492,20.34000015258789,7467
