date,date,OPEN,HIGH,LOW,CLOSE,VOLUME
2019-06-13,2019-06-13,2.9600000381469727,3.200000047683716,3.200000047683716,2.364000082015991,259400.0
2019-06-14,2019-06-14,3.299999952316284,2.990000009536743,3.4000000953674316,2.990000009536743,518100.0
2019-06-17,2019-06-17,3.4100000858306885,3.4100000858306885,3.4100000858306885,2.5799999237060547,972500.0
2019-06-18,2019-06-18,3.490000009536743,3.319999933242798,3.5999999046325684,3.1600000858306885,585700.0
2019-06-19,2019-06-19,3.4000000953674316,3.5999999046325684,3.680000066757202,3.4000000953674316,265100.0
2019-06-20,2019-06-20,3.319999933242798,3.5,3.549999952316284,3.190000057220459,195000.0
2019-06-21,2019-06-21,3.4000000953674316,3.369999885559082,3.5,3.2899999618530273,851900.0
2019-06-24,2019-06-24,3.5199999809265137,3.4000000953674316,3.5299999713897705,3.200000047683716,204200.0
2019-06-25,2019-06-25,3.4800000190734863,3.5299999713897705,3.5299999713897705,3.319999933242798,64200.0
2019-06-26,2019-06-26,3.490000009536743,3.430000066757202,3.5399999618530273,3.309999942779541,111200.0
2019-06-27,2019-06-27,3.450000047683716,3.5,3.690000057220459,3.359999895095825,882700.0
2019-06-28,2019-06-28,3.549999952316284,3.490000009536743,3.559999942779541,3.3469998836517334,60800.0
2019-07-01,2019-07-01,3.5999999046325684,3.559999942779541,3.6600000858306885,3.369999885559082,79400.0
2019-07-02,2019-07-02,3.5399999618530273,3.5,3.680000066757202,3.3499999046325684,44200.0
2019-07-03,2019-07-03,3.2200000286102295,3.4600000381469727,3.630000114440918,3.0299999713897705,111400.0
2019-07-05,2019-07-05,2.7200000286102295,3.0199999809265137,3.190000057220459,2.7200000286102295,113800.0
2019-07-08,2019-07-08,3.0,2.9000000953674316,3.0799999237060547,2.799999952316284,115400.0
2019-07-09,2019-07-09,2.9700000286102295,2.950000047683716,3.0399999618530273,2.950000047683716,867900.0
2019-07-10,2019-07-10,2.7739999294281006,2.9700000286102295,3.0,2.7200000286102295,51000.0
2019-07-11,2019-07-11,2.880000114440918,2.75,2.9700000286102295,2.6600000858306885,1201500.0
2019-07-12,2019-07-12,3.0,2.880000114440918,3.049999952316284,2.880000114440918,118000.0
2019-07-15,2019-07-15,3.069999933242798,2.9200000762939453,3.140000104904175,2.9200000762939453,108000.0
2019-07-16,2019-07-16,3.0399999618530273,2.990000009536743,3.140000104904175,2.9700000286102295,112300.0
2019-07-17,2019-07-17,3.015000104904175,3.140000104904175,3.140000104904175,2.9800000190734863,181000.0
2019-07-18,2019-07-18,3.0350000858306885,3.0799999237060547,3.0999999046325684,2.934999942779541,69700.0
2019-07-19,2019-07-19,3.049999952316284,2.9200000762939453,3.069999933242798,2.9200000762939453,67600.0
2019-07-22,2019-07-22,2.990000009536743,3.0,3.109999895095825,2.9700000286102295,69500.0
2019-07-23,2019-07-23,3.0,3.0199999809265137,3.0899999141693115,2.9200000762939453,19400.0
2019-07-24,2019-07-24,2.9600000381469727,3.109999895095825,3.109999895095825,2.9600000381469727,57500.0
2019-07-25,2019-07-25,2.940000057220459,2.9200000762939453,3.0350000858306885,2.9200000762939453,30100.0
2019-07-26,2019-07-26,2.9600000381469727,3.049999952316284,3.0899999141693115,2.950000047683716,164400.0
2019-07-29,2019-07-29,3.0,3.0,3.0899999141693115,2.9000000953674316,51500.0
